02/22/2021 08:39:28 - INFO - __main__ -   	Testing dev Minibatch:  240
02/22/2021 08:39:32 - INFO - __main__ -   	Testing dev Minibatch:  250
02/22/2021 08:39:35 - INFO - __main__ -   	Testing dev Minibatch:  260
02/22/2021 08:39:39 - INFO - __main__ -   	Testing dev Minibatch:  270
02/22/2021 08:39:43 - INFO - __main__ -   	Testing dev Minibatch:  280
02/22/2021 08:39:47 - INFO - __main__ -   	Testing dev Minibatch:  290
02/22/2021 08:39:50 - INFO - __main__ -   	Testing dev Minibatch:  300
02/22/2021 08:39:54 - INFO - __main__ -   	Testing dev Minibatch:  310
02/22/2021 08:39:58 - INFO - __main__ -   	Testing dev Minibatch:  320
02/22/2021 08:40:01 - INFO - __main__ -   	Testing dev Minibatch:  330
02/22/2021 08:40:05 - INFO - __main__ -   	Testing dev Minibatch:  340
02/22/2021 08:40:09 - INFO - __main__ -   	Testing dev Minibatch:  350
02/22/2021 08:40:13 - INFO - __main__ -   	Testing dev Minibatch:  360
02/22/2021 08:40:17 - INFO - __main__ -   	Testing dev Minibatch:  370
02/22/2021 08:40:21 - INFO - __main__ -   	Testing dev Minibatch:  380
02/22/2021 08:40:24 - INFO - __main__ -   	Testing dev Minibatch:  390
02/22/2021 08:40:28 - INFO - __main__ -   	Testing dev Minibatch:  400
02/22/2021 08:40:32 - INFO - __main__ -   	Testing dev Minibatch:  410
02/22/2021 08:40:36 - INFO - __main__ -   	Testing dev Minibatch:  420
02/22/2021 08:40:39 - INFO - __main__ -   	Testing dev Minibatch:  430
02/22/2021 08:40:43 - INFO - __main__ -   	Testing dev Minibatch:  440
02/22/2021 08:40:47 - INFO - __main__ -   	Testing dev Minibatch:  450
02/22/2021 08:40:51 - INFO - __main__ -   	Testing dev Minibatch:  460
02/22/2021 08:40:54 - INFO - __main__ -   	Testing dev Minibatch:  470
02/22/2021 08:40:58 - INFO - __main__ -   	Testing dev Minibatch:  480
02/22/2021 08:41:02 - INFO - __main__ -   	Testing dev Minibatch:  490
02/22/2021 08:41:06 - INFO - __main__ -   	Testing dev Minibatch:  500
02/22/2021 08:41:10 - INFO - __main__ -   	Testing dev Minibatch:  510
02/22/2021 08:41:14 - INFO - __main__ -   	Testing dev Minibatch:  520
02/22/2021 08:41:17 - INFO - __main__ -   	Testing dev Minibatch:  530
02/22/2021 08:41:21 - INFO - __main__ -   	Testing dev Minibatch:  540
02/22/2021 08:41:25 - INFO - __main__ -   	Testing dev Minibatch:  550
02/22/2021 08:41:29 - INFO - __main__ -   	Testing dev Minibatch:  560
02/22/2021 08:41:32 - INFO - __main__ -   	Testing dev Minibatch:  570
02/22/2021 08:41:36 - INFO - __main__ -   	Testing dev Minibatch:  580
02/22/2021 08:41:40 - INFO - __main__ -   	Testing dev Minibatch:  590
02/22/2021 08:41:44 - INFO - __main__ -   	Testing dev Minibatch:  600
02/22/2021 08:41:47 - INFO - __main__ -   	Testing dev Minibatch:  610
02/22/2021 08:41:51 - INFO - __main__ -   	Testing dev Minibatch:  620
02/22/2021 08:41:55 - INFO - __main__ -   	Testing dev Minibatch:  630
02/22/2021 08:41:59 - INFO - __main__ -   	Testing dev Minibatch:  640
02/22/2021 08:42:03 - INFO - __main__ -   	Testing dev Minibatch:  650
02/22/2021 08:42:06 - INFO - __main__ -   	Testing dev Minibatch:  660
02/22/2021 08:42:10 - INFO - __main__ -   	Testing dev Minibatch:  670
02/22/2021 08:42:14 - INFO - __main__ -   	Testing dev Minibatch:  680
02/22/2021 08:42:18 - INFO - __main__ -   	Testing dev Minibatch:  690
02/22/2021 08:42:21 - INFO - __main__ -   	Testing dev Minibatch:  700
02/22/2021 08:42:25 - INFO - __main__ -   	Testing dev Minibatch:  710
02/22/2021 08:42:29 - INFO - __main__ -   	Testing dev Minibatch:  720
02/22/2021 08:42:33 - INFO - __main__ -   	Testing dev Minibatch:  730
02/22/2021 08:42:36 - INFO - __main__ -   	Testing dev Minibatch:  740
02/22/2021 08:42:40 - INFO - __main__ -   	Testing dev Minibatch:  750
02/22/2021 08:42:44 - INFO - __main__ -   	Testing dev Minibatch:  760
02/22/2021 08:42:48 - INFO - __main__ -   	Testing dev Minibatch:  770
02/22/2021 08:42:52 - INFO - __main__ -   	Testing dev Minibatch:  780
02/22/2021 08:42:53 - INFO - __main__ -   
Labels 	Prec. 	Recall	F1    	Supp  
Flipped	0.5016	1.0000	0.6681	50162
No flip	0.0000	0.0000	0.0000	49838
MacroF1	0.3341
F1w_avg	0.3351
Acc    	50.2

02/22/2021 08:42:54 - INFO - __main__ -   	EPOCH:   1	MiniBatch:    0
02/22/2021 08:43:05 - INFO - __main__ -   	EPOCH:   1	MiniBatch:   10
02/22/2021 08:43:15 - INFO - __main__ -   	EPOCH:   1	MiniBatch:   20
02/22/2021 08:43:25 - INFO - __main__ -   	EPOCH:   1	MiniBatch:   30
02/22/2021 08:43:36 - INFO - __main__ -   	EPOCH:   1	MiniBatch:   40
02/22/2021 08:43:46 - INFO - __main__ -   	EPOCH:   1	MiniBatch:   50
02/22/2021 08:43:56 - INFO - __main__ -   	EPOCH:   1	MiniBatch:   60
02/22/2021 08:44:07 - INFO - __main__ -   	EPOCH:   1	MiniBatch:   70
02/22/2021 08:44:17 - INFO - __main__ -   	EPOCH:   1	MiniBatch:   80
02/22/2021 08:44:27 - INFO - __main__ -   	EPOCH:   1	MiniBatch:   90
02/22/2021 08:44:38 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  100
02/22/2021 08:44:48 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  110
02/22/2021 08:44:59 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  120
02/22/2021 08:45:09 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  130
02/22/2021 08:45:20 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  140
02/22/2021 08:45:30 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  150
02/22/2021 08:45:40 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  160
02/22/2021 08:45:51 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  170
02/22/2021 08:46:01 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  180
02/22/2021 08:46:11 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  190
02/22/2021 08:46:22 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  200
02/22/2021 08:46:32 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  210
02/22/2021 08:46:42 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  220
02/22/2021 08:46:53 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  230
02/22/2021 08:47:04 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  240
02/22/2021 08:47:14 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  250
02/22/2021 08:47:24 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  260
02/22/2021 08:47:35 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  270
02/22/2021 08:47:45 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  280
02/22/2021 08:47:55 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  290
02/22/2021 08:48:06 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  300
02/22/2021 08:48:16 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  310
02/22/2021 08:48:26 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  320
02/22/2021 08:48:37 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  330
02/22/2021 08:48:47 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  340
